directory,filename,nrVertices,nrFaces,avgX,avgY,AvgZ,minX,maxX,minY,maxY,minZ,maxZ
16,m1625,672,1027,0.010583,-0.421859,-0.225358,-1,1,-1,0.219444,-1,0.246017
16,m1626,117,190,0.291503,-0.516353,-0.011723,-1,1,-1,-0.128781,-1,0.973383
16,m1627,1009,1998,0.000095,-0.525565,0.023074,-1,1,-1,-0.079240,-1,0.400427
16,m1628,958,1500,-0.197306,-0.720983,-0.008828,-1,0.612191,-1,0.116874,-1,1
16,m1629,2388,4284,-0.214281,-0.564920,0.033704,-1,0.483413,-1,-0.109202,-1,1
16,m1630,562,1120,-0.052234,-0.630932,-0.004345,-1,0.825413,-1,-0.111154,-1,1
16,m1631,2064,3414,-0.160371,-0.709862,-0.007285,-1,0.746604,-1,-0.023935,-1,1
16,m1632,1264,2574,-0.117977,0.042894,0.096271,-1,0.763421,-1,0.621189,-1,1
16,m1633,1400,2653,-0.491397,-0.214064,0.185415,-1,0.012088,-1,0.735107,-1,1
16,m1634,5814,11562,-0.043279,-0.333558,0.181519,-1,0.899869,-1,0.390701,-1,1
16,m1635,5092,10190,-0.137774,0.110005,-0.011148,-1,0.724278,-1,0.417067,-1,1
16,m1636,426,848,-0.085606,0.219691,0.240295,-1,0.828867,-1,0.839322,-1,1
16,m1637,1002,2000,-0.200321,-0.212144,-0.014583,-1,0.599358,-1,0.381484,-1,1
16,m1638,8815,17640,-0.194987,-0.539210,-0.000000,-1,0.610025,-1,-0.032579,-1,1
16,m1639,2029,4000,-0.325611,0.109605,-0.122590,-1,0.346722,-1,1,-1,0.826825
16,m1640,1002,2000,-0.260076,-0.192578,-0.097196,-1,0.479848,-1,0.430848,-1,1
16,m1641,1256,2500,-0.451902,-0.114465,-0.449433,-1,0.123301,-1,1,-1,0.570743
16,m1642,238,360,-0.577714,-0.806262,0.279278,-1,0.108017,-1,-0.587347,-1,1
16,m1643,1800,3544,-0.920455,0.323315,-0.846349,-1,-0.609316,-1,1,-1,-0.694566
16,m1644,653,1201,-0.892191,0.189216,-0.966421,-1,-0.790091,-1,1,-1,-0.918912
16,m1645,861,1734,-0.588301,-0.201570,-0.899832,-1,-0.153278,-1,1,-1,-0.859857
16,m1646,6529,10335,-0.228597,-0.964521,-0.058392,-1,1,-1,-0.581777,-1,0.831903
16,m1647,5211,9152,0.444552,-0.910222,-0.357706,-1,1,-1,-0.372419,-1,0.469318
16,m1648,6645,7853,-0.030973,-0.818574,-0.121415,-1,1,-1,-0.567859,-1,0.296943
16,m1649,3163,3119,-0.653686,-0.770053,-0.112000,-1,1,-1,-0.270894,-1,0.296942
16,m1650,5137,5327,0.655298,-0.826549,-0.350640,-1,1,-1,-0.555754,-1,0.296943
16,m1651,1380,1337,0.119427,-0.892625,0.036623,-1,1,-1,-0.418265,-1,1
16,m1652,2274,3112,-0.223718,-0.896717,0.361439,-1,0.749954,-1,-0.662562,-1,1
16,m1653,26070,35805,-0.740964,-0.927095,0.415960,-1,-0.013956,-1,-0.794701,-1,1
16,m1654,5538,9290,-0.062526,-0.936610,-0.176594,-1,1,-1,-0.610276,-1,0.995996
16,m1655,14752,16111,0.077991,-0.813220,-0.198766,-1,1,-1,-0.270894,-1,0.296942
16,m1656,9894,17091,0.140643,-0.973864,0.140157,-1,1,-1,-0.855798,-1,0.721901
16,m1657,1321,2136,-0.550669,-0.942046,0.340410,-1,0.000307,-1,-0.598368,-1,1
16,m1658,16857,16061,0.012577,-0.963162,-0.231886,-1,1,-1,-0.634739,-1,0.537029
16,m1659,5804,10712,-0.125630,-0.866490,-0.011731,-1,1,-1,-0.326297,-1,1
16,m1660,2341,4217,-0.123635,-0.989730,0.058798,-1,1,-1,-0.919189,-1,0.894737
16,m1661,1344,2022,-0.027649,-0.941085,-0.042725,-1,0.717688,-1,-0.886706,-1,1
16,m1662,9201,17394,0.001049,-0.963470,-0.215752,-1,1,-1,-0.884444,-1,0.902114
16,m1663,1638,1767,0.194917,-0.910544,-0.047532,-1,0.807975,-1,-0.070301,-1,1
16,m1664,1049,1948,-0.389843,-0.825996,0.217668,-1,0.533720,-1,-0.327573,-1,1
16,m1665,7089,13409,-0.162736,-0.943927,0.034167,-1,0.635775,-1,-0.818096,-1,1
16,m1666,851,1599,-0.070998,-0.484780,-0.514078,-1,1,-1,0.583507,-1,-0.031787
16,m1667,508,1001,0.000000,-0.702998,-0.798023,-1,1,-1,0.853495,-1,-0.596046
16,m1668,2718,5266,-0.040467,-0.132998,-0.404262,-1,1,-1,0.254236,-1,0.192394
16,m1669,636,1229,-0.159969,-0.467362,-0.159972,-1,0.680063,-1,1,-1,0.680074
16,m1670,221,217,-0.679147,0.577001,-0.937724,-1,-0.346091,-1,1,-1,-0.908345
16,m1671,119,113,-0.677992,0.514058,-0.929590,-1,-0.339288,-1,1,-1,-0.893616
16,m1672,231,299,-0.076522,-0.423617,-0.890658,-1,0.359478,-1,1,-1,-0.814674
16,m1673,80,86,-0.559170,0.474729,-0.935783,-1,-0.149474,-1,1,-1,-0.899884
16,m1674,50,78,-0.448860,0.547342,-0.939237,-1,0.202952,-1,1,-1,-0.876256
16,m1675,40,52,-0.690901,0.534795,-0.963675,-1,-0.381823,-1,1,-1,-0.957911
16,m1676,4031,8034,-0.782748,0.754443,-0.975336,-1,-0.564297,-1,1,-1,-0.931062
16,m1677,152,290,-0.504440,0.607223,-0.969343,-1,-0.123470,-1,1,-1,-0.790293
16,m1678,642,1022,-0.806912,0.757629,-0.982460,-1,-0.612124,-1,1,-1,-0.957044
16,m1679,417,786,-0.860931,0.765550,-0.943742,-1,-0.727550,-1,1,-1,-0.875742
16,m1680,360,708,-0.620975,0.216277,-0.954461,-1,-0.257752,-1,1,-1,-0.943121
16,m1681,6540,13032,-0.580104,0.412482,-0.941936,-1,-0.175552,-1,1,-1,-0.931302
16,m1682,4492,8804,0.025549,0.380070,-0.525984,-1,1,-1,0.742615,-1,-0.300406
16,m1683,3000,5896,-0.010668,-0.155084,-0.546802,-1,0.990509,-1,1,-1,-0.297564
16,m1684,44,76,-0.009075,-0.197470,-0.914241,-1,1,-1,0.931221,-1,-0.833248
16,m1685,760,1344,-0.167277,0.148521,-0.701022,-1,0.647288,-1,1,-1,-0.406387
16,m1686,2474,4860,0.006084,0.062936,-0.973504,-1,0.774606,-1,1,-1,-0.946992
16,m1687,237,393,-0.061490,0.115159,-0.872570,-1,0.786895,-1,1,-1,-0.778676
16,m1688,3248,6424,0.213290,-0.263576,-0.964701,-1,1,-1,0.570158,-1,-0.929384
16,m1689,316,624,0.267349,-0.208891,-0.906800,-1,1,-1,0.794810,-1,-0.813602
16,m1690,258,422,0.006333,-0.391719,-0.854312,-1,1,-1,0.246752,-1,-0.746962
16,m1691,2628,5232,-0.035538,-0.102487,-0.984985,-1,0.715966,-1,1,-1,-0.969968
16,m1692,898,1502,-0.202242,0.021096,-0.992026,-1,0.497219,-1,1,-1,-0.971675
16,m1693,531,879,-0.015376,-0.352250,-1,-1,0.900000,-1,0.146552,-1,-1
16,m1694,560,1104,0.244170,-0.281367,-0.939389,-1,1,-1,0.316320,-1,-0.878776
16,m1695,1718,3384,-0.548420,-0.020806,-0.986814,-1,0.068440,-1,1,-1,-0.973623
16,m1696,2474,5010,-0.624063,0.165372,-0.999751,-1,0.061661,-1,1,-1,-0.993257
16,m1697,293,484,-0.484861,0.138331,-0.907464,-1,0.237453,-1,1,-1,-0.838876
16,m1698,1384,2632,-0.001561,-0.061414,-0.047132,-1,1,-1,0.347705,-1,0.351768
16,m1699,8130,15324,-0.005862,-0.536672,-0.406505,-1,1,-1,0.048985,-1,0.195834
17,m1700,1740,3318,0.255986,-0.168479,-0.307773,-1,1,-1,0.320259,-1,0.365168
17,m1701,28,46,-0.000001,0.015423,-0.486350,-1,1,-1,0.361166,-1,0.027286
17,m1702,88,100,-0.000000,-0.243057,-0.360920,-1,1,-1,0.253731,-1,0.037360
17,m1703,156,276,-0.232036,-0.163680,0.003891,-1,0.520000,-1,0.901177,-1,1
17,m1704,3884,7638,-0.106179,-0.327546,-0.278101,-1,0.736486,-1,1,-1,0.467263
17,m1705,48,72,-0.441169,0.038946,-0.948081,-1,0.117101,-1,1,-1,-0.889184
17,m1706,31,29,-0.263441,0.097204,-0.982151,-1,-0.000000,-1,1,-1,-0.933333
17,m1707,456,894,-0.559549,0.046373,-0.680187,-1,0.095269,-1,1,-1,-0.459063
17,m1708,16,16,-0.428572,0.000000,-0.971786,-1,0.142857,-1,1,-1,-0.942857
17,m1709,18,18,-0.983560,0.075520,-0.484946,-1,-0.974055,-1,1,-1,0.059046
17,m1710,522,990,-0.142348,-0.107430,-0.898796,-1,0.093522,-1,1,-1,-0.800004
17,m1711,68,132,-0.697387,0.263104,-0.904449,-1,-0.378147,-1,1,-1,-0.833421
17,m1712,1724,3468,-0.779568,-0.103575,-0.931725,-1,-0.048985,-1,1,-1,-0.864912
17,m1713,6044,11464,-0.570787,0.034704,-0.934571,-1,-0.139032,-1,1,-1,-0.872774
17,m1714,871,1772,-0.354196,0.309926,-0.956467,-1,-0.030249,-1,1,-1,-0.911545
17,m1715,676,1314,-0.711119,-0.055249,-0.821569,-1,-0.655017,-1,1,-1,0.007716
17,m1716,2447,4410,-0.294229,0.016529,-0.907378,-1,-0.028737,-1,1,-1,-0.768065
17,m1717,858,1617,-0.495309,0.478494,-0.851981,-1,0.045674,-1,1,-1,-0.808891
17,m1718,2695,4338,-0.490743,-0.048905,-0.889446,-1,-0.048745,-1,1,-1,-0.797909
17,m1719,88,98,-0.432667,0.098200,-0.932365,-1,-0.050870,-1,1,-1,-0.862021
17,m1720,716,1328,-0.404665,0.147912,-0.877563,-1,0.098975,-1,1,-1,-0.800564
17,m1721,716,1446,-0.009402,-0.044516,-0.880598,-1,0.140244,-1,1,-1,-0.788627
17,m1722,1336,2620,-0.873533,-0.143060,-0.800585,-1,0.229945,-1,1,-1,-0.601036
17,m1723,128,252,-0.139064,0.279627,-0.905190,-1,0.752495,-1,1,-1,-0.833421
17,m1724,124,252,-0.396383,0.272579,-0.904928,-1,0.243705,-1,1,-1,-0.833421
17,m1725,3232,6406,-0.597617,-0.650771,-0.886748,-1,1,-1,0.955206,-1,-0.608886
17,m1726,128,183,-0.024781,-0.201506,-0.824829,-1,0.949400,-1,1,-1,-0.719853
17,m1727,3724,7332,-0.036928,-0.110821,-0.899879,-1,0.539114,-1,1,-1,-0.795905
17,m1728,2018,3790,-0.001621,0.084599,-0.872285,-1,1,-1,0.995766,-1,-0.800990
17,m1729,336,564,-0.294903,-0.046639,-0.899776,-1,0.402815,-1,1,-1,-0.651434
17,m1730,336,564,-0.294903,-0.046639,-0.899776,-1,0.402815,-1,1,-1,-0.651434
17,m1731,1974,4084,0.012939,0.011643,-0.913880,-1,1,-1,0.916876,-1,-0.765552
17,m1732,300,575,-0.497696,-0.187373,-0.913885,-1,1,-1,0.787970,-1,-0.831562
17,m1733,1500,2988,-0.048217,-0.610117,-0.517996,-1,1,-1,0.105741,-1,-0.007335
17,m1734,110,216,-0.777778,-0.200000,-0.000000,-1,-0.555556,-1,0.600000,-1,1
17,m1735,559,1022,-0.411240,-0.179865,-0.038931,-1,0.178295,-1,0.850128,-1,1
17,m1736,366,684,-0.168061,0.074830,-0.022639,-1,0.795918,-1,0.795918,-1,1
17,m1737,17136,29988,-0.687124,-0.238021,-0.008331,-1,-0.437996,-1,0.509202,-1,1
17,m1738,28,52,-0.428571,-0.720093,0.000000,-1,0.020000,-1,-0.500000,-1,1
17,m1739,2128,3886,0.058659,-0.013489,0.112526,-1,0.998232,-1,0.778541,-1,1
17,m1740,1763,3265,-0.607948,-0.758649,0.169363,-1,-0.173251,-1,0.217215,-1,1
17,m1741,1842,3638,-0.598659,-0.611422,0.011007,-1,-0.292070,-1,-0.030238,-1,1
17,m1742,12696,21501,0.000000,-0.722706,-0.403418,-1,1,-1,-0.403486,-1,0.435476
17,m1743,287,523,-0.524066,-0.737227,-0.036645,-1,-0.119305,-1,-0.209371,-1,1
17,m1744,240,476,-0.492532,-0.572939,-0.167750,-1,0.040785,-1,-0.206152,-1,1
17,m1745,342,684,-0.010722,-0.024182,-0.671011,-1,0.845057,-1,1,-1,0.152274
17,m1746,502,1000,-0.573019,-0.047814,-0.034094,-1,-0.080585,-1,0.847145,-1,1
17,m1747,260,698,-0.574660,-0.659461,-0.046558,-1,-0.141411,-1,-0.174678,-1,1
17,m1748,34,60,-0.000000,0.088235,-0.048944,-1,1,-1,0.800000,-1,0.902114
17,m1749,986,3012,-0.105494,0.337566,-0.127010,-1,0.745981,-1,1,-1,0.745981
17,m1750,228,356,-0.245102,0.611288,-0.245102,-1,0.509796,-1,1,-1,0.509796
17,m1751,228,284,-0.245102,0.611288,-0.245102,-1,0.509796,-1,1,-1,0.509796
17,m1752,986,1644,-0.105494,0.337566,-0.127010,-1,0.745981,-1,1,-1,0.745981
17,m1753,1177,2118,-0.130071,0.467643,-0.029414,-1,0.622373,-1,1,-1,0.941981
17,m1754,288,564,-0.336564,0.218527,-0.305416,-1,0.706714,-1,1,-1,0.250000
17,m1755,92583,185092,0.133276,0.625210,-0.232285,-1,0.762648,-1,1,-1,0.160248
17,m1756,397,758,-0.507717,0.295646,-0.405470,-1,-0.027278,-1,1,-1,-0.026019
17,m1757,564,1118,-0.000000,0.223341,-0.333284,-1,1,-1,0.932722,-1,0.178924
17,m1758,774,1520,-0.431146,0.272299,-0.458123,-1,0.155065,-1,1,-1,0.155065
17,m1759,424,840,-0.159550,0.208370,-0.296240,-1,0.893686,-1,1,-1,0.107215
17,m1760,12306,24600,0.090859,-0.707712,-0.043494,-1,1,-1,-0.334587,-1,0.778528
17,m1761,378,744,-0.020788,-0.631688,-0.578452,-1,1,-1,-0.266413,-1,-0.114545
17,m1762,1128,1707,-0.735742,0.163330,-0.654424,-1,-0.472288,-1,1,-1,-0.486145
17,m1763,562,1060,-0.753971,0.011628,-0.802214,-1,-0.486101,-1,1,-1,-0.392048
17,m1764,668,1092,0.026811,-0.687654,0.067489,-1,1,-1,0.528090,-1,0.836480
17,m1765,28,30,-0.361555,-0.660705,-0.062247,-1,0.271495,-1,0.228151,-1,1
17,m1766,29,43,-0.170170,0.045120,-0.351616,-1,0.645044,-1,0.645036,-1,1
17,m1767,2591,5109,-0.020947,-0.700051,-0.815529,-1,1,-1,0.312846,-1,0.357642
17,m1768,4269,6365,-0.156669,-0.534793,-0.356565,-1,0.537021,-1,1,-1,0.293076
17,m1769,46,76,-0.285714,-0.306418,-0.155280,-1,0.428571,-1,1,-1,0.523810
17,m1770,2986,5666,0.019721,-0.712651,-0.159693,-1,0.342773,-1,0.311339,-1,1
17,m1771,2674,5270,-0.140307,-0.870602,-0.022479,-1,0.584181,-1,-0.165474,-1,1
17,m1772,17301,34133,0.005195,-0.682697,0.478026,-1,0.903989,-1,0.069697,-1,1
17,m1773,2503,4217,-0.308506,-0.748293,-0.024377,-1,1,-1,-0.047057,-1,0.471977
17,m1774,284,754,0.036134,-0.325790,0.124575,-1,0.857006,-1,0.744829,-1,1
17,m1775,396,760,0.251033,-0.404032,0.093233,-1,1,-1,0.418640,-1,0.948560
17,m1776,270,538,0.079047,-0.326281,0.195453,-1,0.862069,-1,0.742768,-1,1
17,m1777,325,618,-0.188502,-0.695638,0.252029,-1,0.864034,-1,0.497928,-1,1
17,m1778,5026,9528,0.240637,-0.788186,0.335906,-1,1,-1,0.419343,-1,0.949156
17,m1779,2448,4704,-0.666075,-0.645518,-0.014937,-1,-0.333406,-1,-0.316082,-1,1
17,m1780,14977,23394,-0.172183,-0.002450,-0.819097,-1,0.730543,-1,1,-1,-0.572171
17,m1781,15765,24713,-0.630609,-0.838001,-0.064702,-1,-0.213274,-1,-0.651539,-1,1
17,m1782,4891,9617,0.004450,-0.867286,-0.631385,-1,1,-1,-0.749175,-1,-0.308712
17,m1783,936,1234,-0.020472,-0.501733,-0.848154,-1,1,-1,-0.061834,-1,-0.695924
17,m1784,2964,7017,0.996455,-0.999639,-0.999854,0.993434,1,-1,-0.998987,-1,-0.999658
17,m1785,2598,4556,0.995152,-0.999272,-0.999826,0.990228,1,-1,-0.998221,-1,-0.999656
17,m1786,11059,21830,0.019900,-0.907411,-0.956470,-1,1,-1,-0.794495,-1,-0.912581
17,m1787,28696,29792,0.064566,-0.921362,-0.955411,-1,1,-1,-0.799211,-1,-0.910437
17,m1788,494,916,-0.773985,-0.947440,0.025968,-1,-0.561697,-1,-0.912592,-1,1
17,m1789,408,804,-0.304376,0.143204,-0.888112,-1,0.391248,-1,1,-1,-0.673775
17,m1790,1284,2516,-0.380175,-0.768708,0.001857,-1,0.586377,-1,-0.516888,-1,1
17,m1791,194,322,-0.821339,-0.000016,0.467813,-1,-0.642211,-1,1,-1,0.749878
17,m1792,68,132,0.017014,-0.000011,-0.339737,-1,0.596764,-1,1,-1,0.548598
17,m1793,206,372,-0.000000,0.098278,-0.371971,-1,1,-1,0.712316,-1,0.263162
17,m1794,294,544,-0.219439,-0.354845,0.011278,-1,0.584665,-1,0.453482,-1,1
17,m1795,691,1348,0.009038,-0.547282,-0.236709,-1,1,-1,0.215943,-1,0.536343
17,m1796,240,408,-0.000442,-0.107599,-0.386530,-1,1,-1,0.344145,-1,0.227175
17,m1797,5714,11756,-0.014965,-0.744311,-0.793283,-1,1,-1,0.600219,-1,0.664021
17,m1798,1799,3378,-0.006758,-0.644957,-0.733981,-1,1,-1,0.503204,-1,0.458895
17,m1799,398,768,-0.794974,-0.790983,0.057967,-1,0.089785,-1,-0.182242,-1,1
18,m1800,720,1418,0.096834,-0.418445,-0.670358,-1,1,-1,0.781469,-1,0.319802
18,m1801,1146,2046,0.026429,-0.187818,-0.160682,-1,1,-1,0.591274,-1,0.711970
18,m1802,44,58,0.019814,-0.206921,-0.586775,-1,1,-1,0.853173,-1,-0.114215
18,m1803,670,1209,-0.463836,0.102761,-0.124074,-1,0.495844,-1,1,-1,0.745151
18,m1804,400,778,-0.323087,0.181719,-0.549865,-1,0.436893,-1,1,-1,-0.032080
18,m1805,1336,2450,-0.362574,-0.277242,-0.112733,-1,-0.021181,-1,1,-1,0.212044
18,m1806,143,190,0.086839,0.271230,-0.477079,-1,0.726714,-1,1,-1,-0.009061
18,m1807,5930,11832,-0.372689,-0.623914,-0.448042,-1,1,-1,-0.429764,-1,0.589488
18,m1808,3824,7250,-0.226019,0.385347,-0.388610,-1,0.546642,-1,1,-1,0.828436
18,m1809,15277,26946,-0.021008,-0.397949,-0.604539,-1,1,-1,-0.122074,-1,0.510238
18,m1810,673,1068,0.031659,-0.580684,-0.505630,-1,1,-1,-0.171537,-1,0.304145
18,m1811,453,1358,-0.163503,0.079182,-0.067172,-1,0.672994,-1,1,-1,0.562768
18,m1812,731,1430,-0.481152,0.226042,-0.789493,-1,0.037663,-1,1,-1,-0.564181
18,m1813,773,1472,-0.299468,0.068119,0.072129,-1,0.401274,-1,1,-1,0.859871
18,m1814,944,1756,-0.141842,0.024004,0.016005,-1,0.663358,-1,1,-1,0.999994
2,m200,1350,2547,-0.670056,-0.713580,-0.176837,-1,-0.338427,-1,-0.555861,-1,1
2,m201,16287,32574,-0.358720,-0.772050,-0.165963,-1,0.290368,-1,-0.516726,-1,1
2,m202,148,228,-0.715134,0.067960,-0.848584,-1,-0.430267,-1,1,-1,-0.577448
2,m203,477,938,-0.655989,0.490954,-0.733561,-1,-0.331352,-1,1,-1,-0.559316
2,m204,1224,2338,-0.627432,0.350131,-0.648338,-1,-0.335251,-1,1,-1,-0.307912
2,m205,662,1242,-0.584843,0.225235,-0.787348,-1,-0.245019,-1,1,-1,-0.564600
2,m206,3109,6102,-0.712088,-0.732183,0.423832,-1,-0.455181,-1,-0.503752,-1,1
2,m207,3238,5926,-0.614174,0.278525,-0.647578,-1,-0.305282,-1,1,-1,-0.407011
2,m208,349,694,-0.638538,0.215707,-0.843147,-1,-0.276354,-1,1,-1,-0.675739
2,m209,417,1296,-0.610564,0.454242,-0.654118,-1,-0.248541,-1,1,-1,-0.397817
2,m210,210,404,-0.385933,0.116232,-0.668454,-1,0.257968,-1,1,-1,0.208267
2,m211,2640,5476,-0.659463,0.080900,-0.791729,-1,-0.336912,-1,1,-1,-0.572478
2,m212,1290,2576,-0.447539,0.173531,-0.793904,-1,0.118731,-1,1,-1,-0.666996
2,m213,409,760,-0.715134,0.078235,-0.853881,-1,-0.430267,-1,1,-1,-0.589648
2,m214,1739,3519,-0.717752,0.084064,-0.848875,-1,-0.435495,-1,1,-1,-0.577448
2,m215,689,1341,-0.716954,-0.097690,-0.847887,-1,-0.433080,-1,1,-1,-0.658432
2,m216,9272,17521,-0.639975,0.147446,-0.388651,-1,-0.242284,-1,1,-1,-0.017141
2,m217,955,1835,-0.731709,0.210910,-0.711877,-1,-0.365139,-1,1,-1,-0.438048
2,m218,947,1862,-0.182151,0.123256,-0.490218,-1,0.527118,-1,1,-1,-0.011575
2,m219,178,616,-0.077391,0.389595,-0.853066,-1,0.837383,-1,1,-1,-0.661552
2,m220,12911,25465,-0.048432,0.347370,-0.781378,-1,0.903829,-1,1,-1,-0.578825
2,m221,10576,21121,-0.050305,0.462097,-0.814109,-1,0.898909,-1,1,-1,-0.607638
2,m222,17639,34584,0.000000,0.208286,-0.747127,-1,1,-1,0.975463,-1,-0.582392
2,m223,10473,20895,-0.046754,0.148980,-0.824357,-1,0.906297,-1,1,-1,-0.647347
2,m224,9660,19219,0.000778,0.285195,-0.818390,-1,1,-1,0.956943,-1,-0.635198
2,m225,18337,36118,-0.088930,0.390830,-0.829677,-1,0.829562,-1,1,-1,-0.690830
2,m226,6368,12712,-0.126769,0.051513,-0.703742,-1,0.746440,-1,1,-1,-0.498922
2,m227,7015,15968,-0.081120,0.185139,-0.726946,-1,0.823730,-1,1,-1,-0.480234
2,m228,15201,33532,-0.017473,0.401997,-0.442286,-1,0.961358,-1,1,-1,-0.257520
2,m229,18153,35742,-0.055577,0.284724,-0.755673,-1,0.907773,-1,1,-1,-0.607541
2,m230,14796,28711,-0.078087,0.256370,-0.752502,-1,0.843756,-1,1,-1,-0.599168
2,m231,13022,24959,-0.070673,0.253406,-0.498737,-1,0.853137,-1,1,-1,-0.318615
2,m232,429,854,-0.086939,0.033481,-0.797137,-1,0.826002,-1,1,-1,-0.436764
2,m233,747,1430,-0.008129,0.242927,-0.828561,-1,0.983745,-1,1,-1,-0.616025
2,m234,529,992,-0.141422,0.247986,-0.833325,-1,0.722661,-1,1,-1,-0.600417
2,m235,408,812,-0.129798,0.068636,-0.818495,-1,0.734838,-1,1,-1,-0.530678
2,m236,2841,5537,0.000432,0.190067,-0.779515,-1,1,-1,0.960640,-1,-0.500059
2,m237,480,956,-0.052731,0.203582,-0.860605,-1,0.895815,-1,1,-1,-0.735958
2,m238,559,880,-0.082078,0.310242,-0.814254,-1,0.843589,-1,1,-1,-0.628135
2,m239,551,831,-0.252249,0.306402,-0.787994,-1,0.494547,-1,1,-1,-0.596594
2,m240,716,1352,-0.074782,0.276960,-0.840307,-1,0.850444,-1,1,-1,-0.647552
2,m241,589,874,-0.176997,0.269709,-0.556473,-1,0.628488,-1,1,-1,-0.343571
2,m242,598,880,-0.106613,0.273852,-0.518208,-1,0.775269,-1,1,-1,-0.123865
2,m243,568,857,-0.042920,0.320190,-0.841461,-1,0.882204,-1,1,-1,-0.625360
2,m244,540,842,-0.104641,0.335450,-0.803675,-1,0.785758,-1,1,-1,-0.623954
2,m245,574,862,-0.051252,0.313542,-0.848364,-1,0.877352,-1,1,-1,-0.663876
2,m246,583,886,-0.195030,0.339280,-0.856826,-1,0.616867,-1,1,-1,-0.670958
2,m247,18472,51119,-0.003781,0.562654,-0.863068,-1,1,-1,0.826457,-1,-0.643884
2,m248,518,897,-0.062786,0.326157,-0.840090,-1,0.878455,-1,1,-1,-0.692053
2,m249,7970,15874,-0.247670,0.288103,-0.662111,-1,0.486834,-1,1,-1,-0.410596
2,m250,10589,20349,-0.270015,0.474014,-0.808273,-1,0.461036,-1,1,-1,-0.661434
2,m251,8077,16126,-0.244894,0.116482,-0.789861,-1,0.509975,-1,1,-1,-0.652535
2,m252,9698,19304,-0.000189,0.229418,-0.708179,-1,1,-1,0.990930,-1,-0.519112
2,m253,11806,23197,-0.270949,0.380976,-0.765015,-1,0.457895,-1,1,-1,-0.542000
2,m254,16082,31221,-0.316681,0.173003,-0.851069,-1,0.366642,-1,1,-1,-0.696131
2,m255,16870,35327,-0.033655,0.024336,-0.852722,-1,0.937189,-1,1,-1,-0.673267
2,m256,7303,14424,-0.442442,0.082828,0.374911,-1,0.115031,-1,1,-1,0.631284
2,m257,372,721,-0.620430,0.179212,0.001927,-1,-0.189865,-1,0.840290,-1,1
2,m258,12410,24119,-0.306421,0.311947,-0.842336,-1,0.387154,-1,1,-1,-0.714451
2,m259,402,728,-0.612440,-0.092708,-0.296122,-1,-0.233227,-1,1,-1,0.249103
2,m260,1068,2102,-0.539056,0.173941,-0.676513,-1,-0.122009,-1,1,-1,-0.317280
2,m261,481,895,-0.739220,0.128456,-0.547923,-1,-0.473825,-1,1,-1,-0.321105
2,m262,470,880,-0.729218,0.073694,-0.649841,-1,-0.474558,-1,1,-1,-0.327931
2,m263,478,899,-0.694769,0.128024,-0.347870,-1,-0.392804,-1,1,-1,0.060684
2,m264,8798,17547,-0.666678,-0.513325,-0.116668,-1,-0.346333,-1,-0.250232,-1,1
2,m265,16267,32530,-0.533688,-0.227657,-0.009909,-1,-0.252110,-1,0.686269,-1,1
2,m266,1092,2168,-0.697074,0.067770,0.023137,-1,-0.394147,-1,1,-1,0.827932
2,m267,4480,7774,-0.558507,-0.764791,-0.626381,-1,1,-1,-0.524232,-1,-0.034225
2,m268,252,484,-0.813917,-0.684564,0.318810,-1,-0.626000,-1,-0.366333,-1,1
2,m269,16996,33988,-0.767303,0.185479,-0.597244,-1,-0.536651,-1,1,-1,-0.072813
2,m270,4126,8368,-0.631490,-0.021434,-0.543556,-1,1,-1,0.493191,-1,-0.084025
2,m271,8382,16564,0.403023,-0.636986,-0.834861,-1,1,-1,-0.125697,-1,-0.669461
2,m272,4640,9039,-0.806642,-0.571698,0.552929,-1,-0.613369,-1,-0.266095,-1,1
2,m273,485,942,-0.804791,-0.708189,0.339530,-1,-0.609600,-1,-0.248320,-1,1
2,m274,23984,47904,0.043058,-0.598841,0.182252,-1,1,-1,-0.316049,-1,0.868682
2,m275,20586,41168,-0.794243,0.099149,-0.364715,-1,-0.590402,-1,1,-1,-0.015150
2,m276,2309,4587,-0.876558,-0.756450,0.295148,-1,-0.752855,-1,-0.265537,-1,1
2,m277,445,874,-0.160259,-0.794149,-0.239707,-1,1,-1,-0.471531,-1,0.538257
2,m278,359,646,-0.000974,-0.857262,0.048582,-1,1,-1,-0.627817,-1,0.970499
2,m279,275,524,-0.002026,-0.725632,0.120327,-1,1,-1,-0.524063,-1,0.944741
2,m280,2894,5504,-0.232666,-0.163820,-0.800989,-1,0.550055,-1,1,-1,-0.610615
2,m281,10119,20198,0.065602,-0.208280,-0.661128,-1,1,-1,0.584905,-1,-0.533019
2,m282,1848,3587,0.000119,-0.638349,0.105084,-1,1,-1,-0.119356,-1,0.905223
2,m283,17533,35414,-0.146357,0.229753,0.003423,-1,0.706878,-1,1,-1,0.974827
2,m284,18390,36758,-0.143698,-0.226024,-0.194082,-1,1,-1,0.749413,-1,0.643859
2,m285,11162,22403,-0.152848,0.095002,0.193347,-1,0.693253,-1,1,-1,0.963189
2,m286,4004,8066,-0.227038,-0.026800,-0.255861,-1,0.530895,-1,1,-1,0.465912
2,m287,32622,65035,-0.473658,-0.423013,-0.314409,-1,0.038427,-1,1,-1,0.306437
