directory,filename,nrVertices,nrFaces,avgX,avgY,AvgZ,minX,maxX,minY,maxY,minZ,maxZ
5,m552,20000,20295,0.000000,0.000000,0.000000,-0.492586,0.500403,-0.436397,0.563603,-0.449601,0.409466
5,m553,20002,20330,0.000000,0.000000,0.000000,-0.443798,0.495584,-0.483645,0.516355,-0.284229,0.451504
5,m554,20002,20133,0.000000,0.000000,0.000000,-0.451915,0.525239,-0.478224,0.521776,-0.427709,0.497925
5,m555,20001,20473,0.000000,0.000000,0.000000,-0.435095,0.553990,-0.445802,0.490827,-0.368287,0.631713
5,m556,20002,20072,0.000000,0.000000,0.000000,-0.506496,0.493504,-0.399707,0.396077,-0.353889,0.395758
5,m557,20002,20014,0.000000,0.000000,0.000000,-0.491173,0.508827,-0.400393,0.514335,-0.418825,0.531934
5,m558,20002,20014,0.000000,0.000000,0.000000,-0.371991,0.535023,-0.435489,0.539345,-0.457553,0.542447
5,m559,20000,20309,0.000000,0.000000,0.000000,-0.468864,0.531136,-0.410452,0.417159,-0.333834,0.585294
5,m560,20001,23941,0.000000,0.000000,0.000000,-0.495319,0.485108,-0.416452,0.426829,-0.415348,0.584652
5,m561,20000,20114,0.000000,0.000000,0.000000,-0.315837,0.319877,-0.232717,0.767283,-0.234583,0.264546
5,m562,20002,20255,0.000000,0.000000,0.000000,-0.493200,0.506800,-0.323267,0.438011,-0.261151,0.368768
5,m563,20000,20106,0.000000,0.000000,0.000000,-0.496659,0.503341,-0.453338,0.452107,-0.346406,0.430373
5,m564,20001,20640,0.000000,0.000000,0.000000,-0.366278,0.358721,-0.340810,0.659190,-0.244655,0.281366
5,m565,20001,20725,0.000000,0.000000,0.000000,-0.501437,0.498563,-0.448620,0.447084,-0.138665,0.306965
5,m566,20002,20272,0.000000,0.000000,0.000000,-0.447739,0.461117,-0.600649,0.399351,-0.128516,0.126799
5,m567,20002,19371,0.000000,0.000000,0.000000,-0.501062,0.498938,-0.380644,0.420248,-0.226349,0.280631
5,m568,20002,20042,0.000000,0.000000,0.000000,-0.512122,0.487878,-0.478150,0.495761,-0.172659,0.239561
5,m569,20002,20209,0.000000,0.000000,0.000000,-0.459919,0.540081,-0.432513,0.449373,-0.360426,0.322610
5,m570,20001,20287,0.000000,0.000000,0.000000,-0.400721,0.444673,-0.360895,0.639105,-0.246720,0.259905
5,m571,20000,20062,0.000000,0.000000,0.000000,-0.460489,0.462709,-0.363920,0.636080,-0.338890,0.450106
5,m572,20001,20871,0.000000,0.000000,0.000000,-0.411937,0.588063,-0.305859,0.288044,-0.244325,0.267434
5,m573,20000,21225,0.000000,0.000000,0.000000,-0.490424,0.509576,-0.153772,0.154419,-0.083236,0.049735
5,m574,20002,19950,0.000000,0.000000,0.000000,-0.427512,0.540295,-0.465735,0.534265,-0.070434,0.374978
5,m575,20001,19901,0.000000,0.000000,0.000000,-0.439504,0.560496,-0.253069,0.293122,-0.037474,0.208818
5,m576,20001,19867,0.000000,0.000000,0.000000,-0.435213,0.564787,-0.194855,0.221016,-0.030964,0.155774
5,m577,20002,19914,0.000000,0.000000,0.000000,-0.425444,0.574556,-0.280722,0.316784,-0.039684,0.226039
5,m578,20000,20294,0.000000,0.000000,0.000000,-0.492566,0.507434,-0.223015,0.235684,-0.115655,0.222190
5,m579,20001,20193,0.000000,0.000000,0.000000,-0.497468,0.502532,-0.305521,0.312993,-0.055615,0.129725
5,m580,20000,21957,0.000000,0.000000,0.000000,-0.450778,0.473793,-0.289202,0.710798,-0.365817,0.353694
5,m581,20002,20039,0.000000,0.000000,0.000000,-0.423562,0.576438,-0.184168,0.807937,-0.104214,0.174783
5,m582,20002,19906,0.000000,0.000000,0.000000,-0.467980,0.523383,-0.123310,0.876690,-0.159360,0.177258
5,m583,20001,20409,0.000000,0.000000,0.000000,-0.524422,0.475578,-0.141221,0.777720,-0.171740,0.247643
5,m584,20001,22001,0.000000,0.000000,0.000000,-0.500155,0.499845,-0.276777,0.695669,-0.127372,0.182293
5,m585,20002,21704,0.000000,0.000000,0.000000,-0.470470,0.472538,-0.170357,0.829643,-0.123135,0.175749
5,m586,20001,20677,0.000000,0.000000,0.000000,-0.430235,0.427474,-0.304146,0.695854,-0.134658,0.221122
5,m587,20002,24073,0.000000,0.000000,0.000000,-0.318117,0.681883,-0.248709,0.381283,-0.325992,0.340837
5,m588,20000,23241,0.000000,0.000000,0.000000,-0.334662,0.665338,-0.329873,0.419953,-0.355310,0.358014
5,m589,20000,21692,0.000000,0.000000,0.000000,-0.393645,0.606355,-0.331989,0.352498,-0.219908,0.209445
5,m590,20001,23564,0.000000,0.000000,0.000000,-0.364621,0.635379,-0.201706,0.171013,-0.153772,0.161336
5,m591,20000,23045,0.000000,0.000000,0.000000,-0.373554,0.626446,-0.218076,0.255451,-0.136357,0.148183
5,m592,20000,21792,0.000000,0.000000,0.000000,-0.491032,0.508968,-0.292589,0.277634,-0.267546,0.288663
5,m593,20000,20666,0.000000,0.000000,0.000000,-0.499361,0.500639,-0.319251,0.319998,-0.319886,0.316947
5,m594,20002,23145,0.000000,0.000000,0.000000,-0.462350,0.537650,-0.236977,0.239339,-0.232540,0.237799
5,m595,20001,39049,0.000000,0.000000,0.000000,-0.490662,0.509338,-0.374006,0.378812,-0.371352,0.376637
5,m596,20000,20096,0.000000,0.000000,0.000000,-0.497736,0.502264,-0.302172,0.303958,-0.297245,0.301055
5,m597,20002,20302,0.000000,0.000000,0.000000,-0.491883,0.508117,-0.482099,0.479209,-0.456987,0.460084
5,m598,20002,20315,0.000000,0.000000,0.000000,-0.513664,0.486336,-0.322037,0.321487,-0.216686,0.234534
5,m599,20002,22047,0.000000,0.000000,0.000000,-0.493589,0.506411,-0.229375,0.327967,-0.184485,0.204147
6,m600,20000,38583,0.000000,0.000000,0.000000,-0.482102,0.517898,-0.367003,0.413061,-0.247486,0.244210
6,m601,20001,26210,0.000000,0.000000,0.000000,-0.365317,0.634683,-0.441313,0.544227,-0.646663,0.266225
6,m602,20001,25376,0.000000,0.000000,0.000000,-0.520575,0.479425,-0.176503,0.426847,-0.202517,0.222673
6,m603,20002,20130,0.000000,0.000000,0.000000,-0.509947,0.490053,-0.299457,0.666177,-0.304642,0.308065
6,m604,20000,21004,0.000000,0.000000,0.000000,-0.408631,0.591369,-0.238961,0.421664,-0.063557,0.075353
6,m605,20001,20389,0.000000,0.000000,0.000000,-0.468556,0.531444,-0.162195,0.211398,-0.198162,0.234730
6,m606,20001,19999,0.000000,0.000000,0.000000,-0.406172,0.593828,-0.248319,0.290424,-0.224620,0.220971
6,m607,20002,20411,0.000000,0.000000,0.000000,-0.428324,0.571676,-0.237632,0.350864,-0.143063,0.146546
6,m608,20001,19995,0.000000,0.000000,0.000000,-0.466268,0.533732,-0.307468,0.334015,-0.287050,0.312881
6,m609,20001,21098,0.000000,0.000000,0.000000,-0.321948,0.678052,-0.168565,0.188921,-0.088065,0.087776
6,m610,20002,24154,0.000000,0.000000,0.000000,-0.363742,0.555810,-0.448465,0.551535,-0.277038,0.282282
6,m611,20001,20058,0.000000,0.000000,0.000000,-0.482961,0.517039,-0.210001,0.333415,-0.207368,0.213756
6,m612,20000,20373,0.000000,0.000000,0.000000,-0.490098,0.509902,-0.314604,0.322732,-0.272844,0.323698
6,m613,20002,20066,0.000000,0.000000,0.000000,-0.399311,0.600689,-0.246806,0.248253,-0.105609,0.114171
6,m614,20001,20349,0.000000,0.000000,0.000000,-0.406416,0.593584,-0.389766,0.441744,-0.182653,0.184071
6,m615,20002,22633,0.000000,0.000000,0.000000,-0.323136,0.676864,-0.162724,0.387698,-0.098361,0.101162
6,m616,20000,33855,0.000000,0.000000,0.000000,-0.465670,0.534330,-0.277106,0.409046,-0.203823,0.209831
6,m617,20001,24377,0.000000,0.000000,0.000000,-0.480465,0.519535,-0.180453,0.222503,-0.181032,0.222497
6,m618,20000,21610,0.000000,0.000000,0.000000,-0.437792,0.562208,-0.057219,0.057747,-0.057617,0.057349
6,m619,20002,20337,0.000000,0.000000,0.000000,-0.386291,0.613709,-0.077890,0.077927,-0.077532,0.078285
6,m620,20002,25474,0.000000,0.000000,0.000000,-0.408717,0.591283,-0.051835,0.052749,-0.048071,0.048038
6,m621,20002,20746,0.000000,0.000000,0.000000,-0.506463,0.493537,-0.086202,0.086653,-0.086160,0.086694
6,m622,20001,20035,0.000000,0.000000,0.000000,-0.457205,0.542795,-0.045194,0.109791,-0.038948,0.039057
6,m623,20001,20043,0.000000,0.000000,0.000000,-0.479955,0.520045,-0.136596,0.134856,-0.125659,0.125288
6,m624,20002,20032,0.000000,0.000000,0.000000,-0.368901,0.631099,-0.156146,0.178487,-0.074242,0.074242
6,m625,20002,23361,0.000000,0.000000,0.000000,-0.384580,0.615420,-0.163399,0.184659,-0.032526,0.046221
6,m626,20001,24161,0.000000,0.000000,0.000000,-0.347025,0.652975,-0.148629,0.129316,-0.032128,0.028785
6,m627,20000,25453,0.000000,0.000000,0.000000,-0.363392,0.636608,-0.172833,0.176730,-0.030128,0.045531
6,m628,20001,29871,0.000000,0.000000,0.000000,-0.459222,0.540778,-0.150243,0.129372,-0.022134,0.035205
6,m629,20000,27865,0.000000,0.000000,0.000000,-0.388670,0.611330,-0.154899,0.140597,-0.015876,0.020608
6,m630,20000,24064,0.000000,0.000000,0.000000,-0.330664,0.669336,-0.194390,0.197753,-0.029700,0.068353
6,m632,20002,20871,0.000000,0.000000,0.000000,-0.338952,0.661048,-0.163545,0.195833,-0.055924,0.041097
6,m633,20000,20237,0.000000,0.000000,0.000000,-0.468105,0.531895,-0.218000,0.244073,-0.054883,0.051530
6,m634,20002,20883,0.000000,0.000000,0.000000,-0.327197,0.672803,-0.161332,0.161779,-0.036558,0.028024
6,m635,20002,30553,0.000000,0.000000,0.000000,-0.348439,0.651561,-0.138748,0.160303,-0.056101,0.035799
6,m636,20001,25820,0.000000,0.000000,0.000000,-0.381467,0.618533,-0.186743,0.182901,-0.027485,0.035351
6,m637,20000,28288,0.000000,0.000000,0.000000,-0.401656,0.598344,-0.159965,0.144701,-0.026359,0.032096
6,m638,20000,23680,0.000000,0.000000,0.000000,-0.329399,0.670601,-0.145831,0.149062,-0.051021,0.051649
6,m639,20000,39285,0.000000,0.000000,0.000000,-0.187791,0.812209,-0.179971,0.179480,-0.030840,0.128122
6,m640,20002,23636,0.000000,0.000000,0.000000,-0.414812,0.585188,-0.189273,0.191635,-0.085369,0.109812
6,m641,20002,21738,0.000000,0.000000,0.000000,-0.332280,0.667720,-0.160092,0.161928,-0.052376,0.058151
6,m642,20002,20289,0.000000,0.000000,0.000000,-0.485463,0.451745,-0.288731,0.446110,-0.536213,0.463788
6,m643,20000,21000,0.000000,0.000000,0.000000,-0.407665,0.592335,-0.334614,0.338175,-0.341579,0.399326
6,m644,20000,39329,0.000000,0.000000,0.000000,-0.164416,0.567093,-0.336074,0.663926,-0.483663,0.356464
6,m645,20000,19903,0.000000,0.000000,0.000000,-0.454921,0.545078,-0.313279,0.335800,-0.394873,0.284568
6,m646,20000,20132,0.000000,0.000000,0.000000,-0.485806,0.514194,-0.325173,0.371385,-0.346081,0.321450
6,m647,20001,22800,0.000000,0.000000,0.000000,-0.453979,0.546021,-0.284284,0.277027,-0.125001,0.307614
6,m648,20000,21190,0.000000,0.000000,0.000000,-0.386006,0.613994,-0.245732,0.277016,-0.045306,0.059436
6,m649,20000,20382,0.000000,0.000000,0.000000,-0.438871,0.561129,-0.274874,0.287043,-0.051826,0.051905
6,m650,20000,20640,0.000000,0.000000,0.000000,-0.421282,0.578718,-0.287609,0.267800,-0.065011,0.058722
6,m651,20002,20041,0.000000,0.000000,0.000000,-0.445984,0.554016,-0.228317,0.364938,-0.119021,0.124840
6,m652,20001,23112,0.000000,0.000000,0.000000,-0.456976,0.543024,-0.277652,0.307927,-0.072148,0.077581
6,m653,20000,22138,0.000000,0.000000,0.000000,-0.465794,0.534206,-0.207058,0.170375,-0.071267,0.068997
6,m654,20000,21024,0.000000,0.000000,0.000000,-0.484254,0.515746,-0.255451,0.264266,-0.044868,0.038679
6,m655,20002,20310,0.000000,0.000000,0.000000,-0.376200,0.623800,-0.177599,0.319958,-0.059712,0.060314
6,m656,20002,35276,0.000000,0.000000,0.000000,-0.344254,0.655746,-0.393419,0.279499,-0.072450,0.071021
6,m657,20002,38239,0.000000,0.000000,0.000000,-0.429159,0.570841,-0.381475,0.446460,-0.111545,0.111903
6,m658,20000,20267,0.000000,0.000000,0.000000,-0.470174,0.529826,-0.278488,0.274841,-0.076957,0.076788
6,m659,20000,21105,0.000000,0.000000,0.000000,-0.457842,0.542159,-0.145177,0.144249,-0.069050,0.067528
6,m660,20000,20568,0.000000,0.000000,0.000000,-0.500649,0.499351,-0.164011,0.210969,-0.061922,0.066326
6,m661,20002,20300,0.000000,0.000000,0.000000,-0.363075,0.636925,-0.246299,0.256882,-0.055923,0.059522
6,m662,20002,20365,0.000000,0.000000,0.000000,-0.456575,0.543426,-0.262220,0.338105,-0.062382,0.050207
6,m663,20002,20422,0.000000,0.000000,0.000000,-0.466824,0.533176,-0.262859,0.257345,-0.064887,0.045317
6,m664,20002,24621,0.000000,0.000000,0.000000,-0.529805,0.470196,-0.237397,0.252694,-0.076450,0.075872
6,m665,20000,21653,0.000000,0.000000,0.000000,-0.393943,0.606057,-0.300348,0.307782,-0.074219,0.076317
6,m666,20001,33421,0.000000,0.000000,0.000000,-0.400382,0.599618,-0.209156,0.301070,-0.107251,0.109001
6,m667,20000,20726,0.000000,0.000000,0.000000,-0.467055,0.532946,-0.173824,0.200772,-0.044527,0.044405
6,m668,20002,21106,0.000000,0.000000,0.000000,-0.337879,0.662121,-0.106536,0.160121,-0.039832,0.033124
6,m669,20000,20435,0.000000,0.000000,0.000000,-0.451399,0.548601,-0.045408,0.075047,-0.019308,0.059618
6,m670,20001,23254,0.000000,0.000000,0.000000,-0.460297,0.539703,-0.132834,0.229417,-0.018127,0.029540
6,m671,20000,21091,0.000000,0.000000,0.000000,-0.397645,0.602355,-0.124104,0.097822,-0.026448,0.026529
6,m672,20000,20112,0.000000,0.000000,0.000000,-0.582548,0.417452,-0.075246,0.158726,-0.023081,0.023530
6,m673,20000,22731,0.000000,0.000000,0.000000,-0.408803,0.591197,-0.326841,0.194872,-0.073698,0.072676
6,m674,20001,27478,0.000000,0.000000,0.000000,-0.488818,0.511182,-0.107076,0.138904,-0.024147,0.025119
6,m675,20001,20203,0.000000,0.000000,0.000000,-0.479900,0.520100,-0.070227,0.163193,-0.046195,0.046189
6,m676,20000,20425,0.000000,0.000000,0.000000,-0.350735,0.649265,-0.077755,0.184170,-0.074359,0.103578
6,m677,20001,23279,0.000000,0.000000,0.000000,-0.531923,0.468077,-0.037849,0.062825,-0.018584,0.018422
6,m678,20001,20899,0.000000,0.000000,0.000000,-0.430779,0.569221,-0.063520,0.151488,-0.021542,0.021520
6,m679,20000,21671,0.000000,0.000000,0.000000,-0.452448,0.547552,-0.073225,0.143001,-0.027604,0.027775
6,m680,20001,22676,0.000000,0.000000,0.000000,-0.545516,0.454483,-0.037754,0.052181,-0.016255,0.013268
6,m681,20001,20510,0.000000,0.000000,0.000000,-0.403432,0.596568,-0.130911,0.099035,-0.028726,0.029778
6,m682,20002,20372,0.000000,0.000000,0.000000,-0.474201,0.525799,-0.115327,0.157130,-0.032251,0.033593
6,m683,20002,20414,0.000000,0.000000,0.000000,-0.350357,0.649643,-0.079202,0.084432,-0.023287,0.049013
6,m685,20002,20255,0.000000,0.000000,0.000000,-0.484590,0.515410,-0.132739,0.191734,-0.085364,0.085128
6,m686,20001,20580,0.000000,0.000000,0.000000,-0.416816,0.583184,-0.107105,0.120142,-0.023627,0.063079
6,m687,20000,20704,0.000000,0.000000,0.000000,-0.330991,0.669009,-0.094971,0.094243,-0.041996,0.043702
6,m688,20001,21960,0.000000,0.000000,0.000000,-0.270267,0.729733,-0.048369,0.045157,-0.043506,0.046293
6,m689,20002,20175,0.000000,0.000000,0.000000,-0.312263,0.687737,-0.062567,0.073503,-0.066193,0.068214
6,m690,20001,20171,0.000000,0.000000,0.000000,-0.293417,0.706583,-0.070327,0.066767,-0.066864,0.067092
6,m691,20001,27906,0.000000,0.000000,0.000000,-0.403167,0.596833,-0.111329,0.111412,-0.047286,0.048379
6,m692,20002,23642,0.000000,0.000000,0.000000,-0.307422,0.692577,-0.079204,0.079460,-0.037403,0.037814
6,m693,20002,20061,0.000000,0.000000,0.000000,-0.290692,0.709308,-0.047621,0.051664,-0.045157,0.045103
6,m694,20000,22044,0.000000,0.000000,0.000000,-0.339403,0.660597,-0.157867,0.158252,-0.046206,0.042216
6,m695,20002,29834,0.000000,0.000000,0.000000,-0.266956,0.733044,-0.127662,0.127788,-0.037324,0.037797
6,m696,20002,25521,0.000000,0.000000,0.000000,-0.188897,0.811103,-0.142963,0.143631,-0.060185,0.060211
6,m697,20002,20512,0.000000,0.000000,0.000000,-0.450879,0.549121,-0.093824,0.094105,-0.021282,0.020902
6,m698,20002,23538,0.000000,0.000000,0.000000,-0.377753,0.622247,-0.146292,0.117914,-0.042593,0.043082
6,m699,20000,20537,0.000000,0.000000,0.000000,-0.220810,0.779190,-0.090097,0.090263,-0.090044,0.091075
7,m700,20000,20704,0.000000,0.000000,0.000000,-0.384514,0.615486,-0.078523,0.079265,-0.034910,0.036892
7,m701,20001,20941,0.000000,0.000000,0.000000,-0.443715,0.556285,-0.148932,0.147932,-0.010036,0.010071
7,m702,20001,20952,0.000000,0.000000,0.000000,-0.285406,0.714594,-0.051863,0.051889,-0.051864,0.051888
7,m703,20001,20513,0.000000,0.000000,0.000000,-0.516554,0.483446,-0.050354,0.050532,-0.013548,0.013607
7,m704,20001,20405,0.000000,0.000000,0.000000,-0.436369,0.563631,-0.029270,0.035076,-0.015666,0.015872
7,m705,20000,27858,0.000000,0.000000,0.000000,-0.266400,0.733600,-0.231823,0.232454,-0.036350,0.036920
7,m706,20001,20836,0.000000,0.000000,0.000000,-0.295725,0.704275,-0.131319,0.141865,-0.028026,0.036703
7,m707,20000,24284,0.000000,0.000000,0.000000,-0.416510,0.583490,-0.127248,0.130453,-0.021049,0.021647
7,m708,20001,21803,0.000000,0.000000,0.000000,-0.408475,0.591526,-0.220503,0.220844,-0.020671,0.020582
7,m709,20002,26572,0.000000,0.000000,0.000000,-0.400748,0.599252,-0.107720,0.107852,-0.027104,0.027035
7,m710,20002,30830,0.000000,0.000000,0.000000,-0.287634,0.712366,-0.103220,0.103581,-0.028202,0.028522
7,m711,20002,28212,0.000000,0.000000,0.000000,-0.401601,0.598399,-0.107141,0.107521,-0.016847,0.016958
7,m712,20001,24425,0.000000,0.000000,0.000000,-0.602963,0.397037,-0.096632,0.097061,-0.016606,0.016552
7,m713,20001,20978,0.000000,0.000000,0.000000,-0.403708,0.596292,-0.056309,0.063323,-0.040904,0.042496
7,m714,20002,20512,0.000000,0.000000,0.000000,-0.450879,0.549121,-0.093824,0.094105,-0.021282,0.020902
7,m715,20002,25521,0.000000,0.000000,0.000000,-0.188897,0.811103,-0.142963,0.143631,-0.060185,0.060211
7,m716,20000,24727,0.000000,0.000000,0.000000,-0.562806,0.437194,-0.097794,0.097804,-0.037162,0.037256
7,m717,20001,38331,0.000000,0.000000,0.000000,-0.309106,0.690894,-0.066807,0.077978,-0.014034,0.016360
7,m718,20002,20379,0.000000,0.000000,0.000000,-0.413282,0.586718,-0.091962,0.093287,-0.021429,0.022016
7,m719,20001,20605,0.000000,0.000000,0.000000,-0.499339,0.500661,-0.063039,0.163280,-0.051178,0.056774
7,m720,20001,20361,0.000000,0.000000,0.000000,-0.457493,0.542507,-0.065596,0.066352,-0.033432,0.033533
7,m721,20000,20255,0.000000,0.000000,0.000000,-0.336441,0.663559,-0.076865,0.087637,-0.044016,0.042311
7,m722,20000,20644,0.000000,0.000000,0.000000,-0.384428,0.615572,-0.079431,0.078135,-0.037083,0.035078
7,m723,20001,25061,0.000000,0.000000,0.000000,-0.218983,0.781017,-0.172232,0.172381,-0.033826,0.032948
7,m724,20002,20256,0.000000,0.000000,0.000000,-0.408565,0.591435,-0.056031,0.080026,-0.043040,0.043560
7,m725,20002,20256,0.000000,0.000000,0.000000,-0.447990,0.552010,-0.126556,0.181256,-0.031360,0.034469
7,m726,20001,20401,0.000000,0.000000,0.000000,-0.405305,0.594695,-0.160991,0.175604,-0.020870,0.021047
7,m727,20001,20666,0.000000,0.000000,0.000000,-0.389457,0.610543,-0.255990,0.214948,-0.028664,0.029074
7,m728,20002,20351,0.000000,0.000000,0.000000,-0.428253,0.571747,-0.161159,0.182845,-0.051667,0.051945
7,m729,20002,21730,0.000000,0.000000,0.000000,-0.326263,0.673736,-0.133966,0.177735,-0.017884,0.019333
7,m730,20000,28734,0.000000,0.000000,0.000000,-0.455627,0.544373,-0.179589,0.234223,-0.037290,0.037453
7,m731,20000,20778,0.000000,0.000000,0.000000,-0.304953,0.695047,-0.264240,0.264295,-0.017352,0.017475
7,m732,20000,21064,0.000000,0.000000,0.000000,-0.444733,0.555267,-0.098139,0.074153,-0.052565,0.053349
7,m733,20001,20649,0.000000,0.000000,0.000000,-0.493497,0.502639,-0.497542,0.502458,-0.176936,0.258967
7,m734,20002,20422,0.000000,0.000000,0.000000,-0.499995,0.500005,-0.497704,0.497708,-0.079491,0.108852
7,m735,20001,20681,0.000000,0.000000,0.000000,-0.499524,0.500476,-0.500579,0.499420,-0.044411,0.048762
7,m736,20001,20469,0.000000,0.000000,0.000000,-0.499977,0.499942,-0.501843,0.498157,-0.111587,0.111718
7,m737,20001,23104,0.000000,0.000000,0.000000,-0.498111,0.501889,-0.498700,0.500524,-0.267308,0.275540
7,m738,20000,20189,0.000000,0.000000,0.000000,-0.499437,0.500563,-0.500359,0.499540,-0.158364,0.348965
7,m739,20000,20405,0.000000,0.000000,0.000000,-0.499307,0.500693,-0.498441,0.499291,-0.204518,0.209977
7,m740,20000,23032,0.000000,0.000000,0.000000,-0.498971,0.500837,-0.498336,0.501664,-0.200815,0.280267
7,m741,20000,20700,0.000000,0.000000,0.000000,-0.504927,0.495073,-0.465342,0.465623,-0.466812,0.466133
7,m742,20002,20254,0.000000,0.000000,0.000000,-0.495999,0.503981,-0.498179,0.501821,-0.092644,0.092733
7,m743,20000,20508,0.000000,0.000000,0.000000,-0.499610,0.500362,-0.499138,0.500862,-0.045373,0.046107
7,m744,20002,23723,0.000000,0.000000,0.000000,-0.500379,0.499606,-0.499985,0.500015,-0.204628,0.205390
7,m745,20000,20830,0.000000,0.000000,0.000000,-0.504931,0.495069,-0.496219,0.502301,-0.227555,0.308886
7,m746,20000,20048,0.000000,0.000000,0.000000,-0.501101,0.494557,-0.500132,0.499868,-0.345166,0.345562
7,m747,20000,20124,0.000000,0.000000,0.000000,-0.496125,0.503798,-0.500081,0.499919,-0.069023,0.068964
7,m748,20000,21243,0.000000,0.000000,0.000000,-0.499037,0.500937,-0.498647,0.501353,-0.143181,0.230838
7,m749,20002,20157,0.000000,0.000000,0.000000,-0.500812,0.497488,-0.493662,0.506338,-0.053389,0.053866
7,m750,20002,20450,0.000000,0.000000,0.000000,-0.315773,0.684227,-0.151033,0.162839,-0.152462,0.153796
7,m751,20000,21294,0.000000,0.000000,0.000000,-0.527896,0.472104,-0.154465,0.163694,-0.147960,0.148352
7,m752,20001,20343,0.000000,0.000000,0.000000,-0.387688,0.612312,-0.168589,0.169522,-0.173438,0.173462
7,m753,20001,21013,0.000000,0.000000,0.000000,-0.352668,0.647332,-0.176064,0.193010,-0.184761,0.179547
7,m754,20002,20484,0.000000,0.000000,0.000000,-0.438550,0.561450,-0.181294,0.179555,-0.181519,0.181061
7,m755,20002,20186,0.000000,0.000000,0.000000,-0.304666,0.695334,-0.165030,0.166555,-0.162425,0.164197
7,m756,20001,20281,0.000000,0.000000,0.000000,-0.337724,0.662276,-0.213163,0.214764,-0.147284,0.148731
7,m757,20000,20107,0.000000,0.000000,0.000000,-0.443956,0.556044,-0.276912,0.273788,-0.281688,0.281695
7,m758,20000,20096,0.000000,0.000000,0.000000,-0.371188,0.628812,-0.209341,0.209253,-0.205578,0.206573
7,m759,20002,20116,0.000000,0.000000,0.000000,-0.445220,0.554780,-0.175960,0.185370,-0.150086,0.174906
7,m760,20001,20056,0.000000,0.000000,0.000000,-0.406374,0.593626,-0.393139,0.391252,-0.389023,0.393192
7,m761,20000,20096,0.000000,0.000000,0.000000,-0.563631,0.436369,-0.283973,0.285857,-0.283932,0.285753
7,m763,20000,20017,0.000000,0.000000,0.000000,-0.475893,0.524107,-0.343400,0.640907,-0.294635,0.369633
7,m764,20001,20049,0.000000,0.000000,0.000000,-0.497867,0.502133,-0.349171,0.369983,-0.115785,0.528678
7,m765,20001,20702,0.000000,0.000000,0.000000,-0.499330,0.500670,-0.262909,0.496499,-0.290014,0.386243
7,m766,20002,20224,0.000000,0.000000,0.000000,-0.431420,0.568580,-0.227821,0.480213,-0.235634,0.351344
7,m767,20002,22495,0.000000,0.000000,0.000000,-0.494678,0.505322,-0.288425,0.395410,-0.200310,0.234646
7,m768,20001,20070,0.000000,0.000000,0.000000,-0.443646,0.538305,-0.451303,0.548697,-0.260804,0.223151
7,m769,20000,20324,0.000000,0.000000,0.000000,-0.426231,0.457460,-0.538911,0.461089,-0.207925,0.187447
7,m770,20000,20084,0.000000,0.000000,0.000000,-0.485232,0.514768,-0.404953,0.422690,-0.195561,0.186395
7,m771,20002,20070,0.000000,0.000000,0.000000,-0.434710,0.514711,-0.544936,0.455064,-0.217421,0.184237
7,m772,20002,20070,0.000000,0.000000,0.000000,-0.439811,0.526161,-0.550699,0.449301,-0.216764,0.189014
7,m773,20002,20070,0.000000,0.000000,0.000000,-0.424059,0.493959,-0.533946,0.466054,-0.212371,0.189331
7,m774,20001,20185,0.000000,0.000000,0.000000,-0.456121,0.458751,-0.557241,0.442759,-0.165218,0.381766
7,m775,20000,20369,0.000000,0.000000,0.000000,-0.495489,0.504511,-0.348648,0.355768,-0.237342,0.291635
7,m776,20002,20877,0.000000,0.000000,0.000000,-0.495359,0.504641,-0.189873,0.274763,-0.146281,0.133830
7,m777,20002,20803,0.000000,0.000000,0.000000,-0.500619,0.499381,-0.171641,0.256694,-0.147066,0.135142
7,m778,20002,20001,0.000000,0.000000,0.000000,-0.384663,0.615337,-0.435783,0.554146,-0.217484,0.236777
7,m779,20001,20609,0.000000,0.000000,0.000000,-0.498078,0.501921,-0.150186,0.237185,-0.056149,0.196141
7,m780,20001,20133,0.000000,0.000000,0.000000,-0.440656,0.489430,-0.533679,0.466321,-0.360551,0.469656
7,m781,20002,20134,0.000000,0.000000,0.000000,-0.472933,0.527067,-0.325856,0.427116,-0.268893,0.347337
7,m782,20002,20005,0.000000,0.000000,0.000000,-0.498525,0.501475,-0.224283,0.259482,-0.110957,0.237260
7,m783,20001,20023,0.000000,0.000000,0.000000,-0.459823,0.540177,-0.312060,0.231352,-0.099658,0.270691
7,m784,20001,20013,0.000000,0.000000,0.000000,-0.499752,0.500248,-0.164164,0.258608,-0.101309,0.133097
7,m785,20001,20829,0.000000,0.000000,0.000000,-0.262126,0.737874,-0.277322,0.291672,-0.285542,0.283446
7,m786,20000,20605,0.000000,0.000000,0.000000,-0.440678,0.559322,-0.409962,0.370734,-0.415689,0.377619
7,m787,20000,21305,0.000000,0.000000,0.000000,-0.257853,0.742147,-0.275084,0.273690,-0.275893,0.273149
7,m788,20000,20292,0.000000,0.000000,0.000000,-0.314191,0.685809,-0.167312,0.177029,-0.156305,0.153651
7,m789,20002,22364,0.000000,0.000000,0.000000,-0.383536,0.616464,-0.256666,0.256919,-0.252525,0.258548
7,m790,20000,22782,0.000000,0.000000,0.000000,-0.401877,0.598123,-0.330008,0.391012,-0.267453,0.379475
